Datum,Tagesertrag,Einsparung,Netzeinspeisung,Eigenverbrauch Elektrolyseur,Eigenverbrauch Batterie,Produktionsrate,Wassernutzung,Energieverbrauch,EL-Tank,SoC,Leistung
01.01.2024 15:28:01,57.75,12482,45.76,3.71,8.28,72.43,0.45,0.51,486,95,513.8
01.01.2024 15:28:02,5.01,12483,0.42,2.38,2.21,256.02,0.54,0.32,946,96,732.6
01.01.2024 15:28:03,48.13,12484,41.38,4.77,1.98,924.66,0.88,0.58,930,20,543.0
01.01.2024 15:28:04,58.04,12485,45.29,4.11,8.64,316.17,0.24,0.23,785,91,858.5
01.01.2024 15:28:05,52.61,12486,23.97,5.79,22.85,252.96,0.49,0.97,886,8,206.8
01.01.2024 15:28:06,48.07,12487,22.95,12.13,12.99,951.13,0.25,0.61,283,10,930.7
01.01.2024 15:28:07,36.29,12488,33.48,1.86,0.95,669.82,0.87,0.31,958,65,796.0
01.01.2024 15:28:08,94.04,12489,25.92,35.54,32.58,724.31,0.97,0.47,1,26,972.5
01.01.2024 15:28:09,36.76,12490,1.03,8.26,27.47,337.96,0.03,0.24,694,12,356.0
01.01.2024 15:28:10,42.01,12491,24.21,16.55,1.25,961.24,0.23,0.59,624,86,81.5
01.01.2024 15:28:11,92.51,12492,5.31,45.1,42.1,377.82,0.55,0.17,567,37,479.2
01.01.2024 15:28:12,29.73,12493,22.42,2.96,4.35,685.76,0.38,0.26,193,83,925.2
01.01.2024 15:28:13,21.28,12494,4.21,4.1,12.97,126.24,0.93,0.12,900,54,744.2
01.01.2024 15:28:14,5.8,12495,1.42,4.19,0.19,89.01,0.45,0.69,101,58,806.8
01.01.2024 15:28:15,5.57,12496,2.83,0.63,2.11,17.38,0.01,0.78,247,4,387.2
01.01.2024 15:28:16,73.23,12497,52.43,1.55,19.25,179.11,0.32,0.67,960,53,555.0
01.01.2024 15:28:17,44.23,12498,27.34,13.23,3.66,949.67,0.52,0.72,5,21,96.4
01.01.2024 15:28:18,94.34,12499,77.98,13.29,3.07,654.28,0.46,0.03,944,37,309.6
01.01.2024 15:28:19,19.36,12500,8.31,3.49,7.56,908.57,0.79,0.63,41,72,316.3
01.01.2024 15:28:20,12.61,12501,5.21,2.19,5.21,809.58,0.22,0.77,204,86,140.0
01.01.2024 15:28:21,79.58,12502,32.89,5.03,41.66,559.58,0.75,0.86,748,44,138.8
01.01.2024 15:28:22,62.16,12503,33.33,13.64,15.19,653.59,0.91,0.91,632,30,360.3
01.01.2024 15:28:23,92.15,12504,50.67,4.32,37.16,495.96,0.76,0.36,8,86,447.1
01.01.2024 15:28:24,32.13,12505,11.13,10.88,10.12,649.56,0.25,0.55,956,84,173.4
01.01.2024 15:28:25,23.25,12506,16.97,4.43,1.85,155.02,0.23,0.62,919,96,628.8
01.01.2024 15:28:26,8.17,12507,3.89,3.59,0.69,694.4,0.54,0.25,610,51,799.4
01.01.2024 15:28:27,39.25,12508,23.63,9.43,6.19,80.53,0.84,0.19,170,83,847.9
01.01.2024 15:28:28,29.35,12509,7.85,20.75,0.75,524.18,0.24,0.84,5,4,660.7
01.01.2024 15:28:29,73.27,12510,63.02,8.98,1.27,918.71,0.17,0.05,814,93,888.5
01.01.2024 15:28:30,58.18,12511,39.94,8.74,9.5,768.4,0.63,0.43,842,97,426.9
01.01.2024 15:28:31,44.19,12512,36.85,2.11,5.23,466.04,0.31,0.6,795,43,638.2
01.01.2024 15:28:32,5.54,12513,4.64,0.83,0.07,366.51,0.73,0.54,309,49,633.5
01.01.2024 15:28:33,61.38,12514,19.7,39.53,2.15,201.18,0.39,0.7,576,18,746.9
01.01.2024 15:28:34,77.12,12515,47.23,8.87,21.02,68.26,0.83,0.02,384,77,27.2
01.01.2024 15:28:35,5.39,12516,2.28,2.18,0.93,170.63,0.09,0.65,25,3,175.8
01.01.2024 15:28:36,25.9,12517,19.52,4.12,2.26,400.61,0.04,0.89,257,86,911.9
01.01.2024 15:28:37,28.52,12518,9.01,9.19,10.32,449.98,0.38,0.79,841,52,407.1
01.01.2024 15:28:38,83.27,12519,77.93,4.8,0.54,893.88,0.15,0.22,438,96,579.5
01.01.2024 15:28:39,11.06,12520,9.82,1.13,0.11,289.8,0.5,0.46,434,43,574.4
01.01.2024 15:28:40,82.52,12521,64.38,16.86,1.28,653.94,0.92,0.99,366,44,473.6
01.01.2024 15:28:41,98.42,12522,9.25,18.73,70.44,693.52,0.1,1.0,524,44,352.8
01.01.2024 15:28:42,26.27,12523,24.83,0.01,1.43,574.39,0.5,0.74,747,74,529.0
01.01.2024 15:28:43,48.31,12524,25.24,17.01,6.06,290.99,0.13,0.67,151,87,542.8
01.01.2024 15:28:44,39.93,12525,5.61,16.32,18.0,623.69,0.33,0.02,152,78,290.2
01.01.2024 15:28:45,49.6,12526,44.2,1.42,3.98,754.37,0.32,0.46,510,61,866.7
01.01.2024 15:28:46,21.68,12527,5.81,14.42,1.45,584.98,0.46,0.64,841,46,241.5
01.01.2024 15:28:47,50.12,12528,42.06,1.84,6.22,170.43,0.47,0.6,419,51,311.8
01.01.2024 15:28:48,18.12,12529,1.78,0.7,15.64,273.56,0.23,0.96,271,35,760.5
01.01.2024 15:28:49,1.14,12530,0.5,0.13,0.51,90.73,0.48,0.52,592,12,510.6
01.01.2024 15:28:50,73.02,12531,0.04,4.69,68.29,380.07,0.29,0.99,341,65,403.9
01.01.2024 15:28:51,63.26,12532,14.76,45.81,2.69,823.71,0.4,0.78,376,89,228.0
01.01.2024 15:28:52,60.89,12533,22.55,5.5,32.84,140.4,0.13,0.48,340,9,463.9
01.01.2024 15:28:53,81.67,12534,78.95,1.58,1.14,85.19,0.71,0.87,845,28,370.8
01.01.2024 15:28:54,94.81,12535,57.22,35.62,1.97,194.73,0.34,0.19,592,76,936.8
01.01.2024 15:28:55,18.28,12536,3.56,9.06,5.66,819.81,0.37,0.74,172,10,220.0
01.01.2024 15:28:56,86.59,12537,32.2,14.7,39.69,690.96,0.75,0.69,445,51,524.5
01.01.2024 15:28:57,14.73,12538,6.65,5.36,2.72,116.05,0.34,0.83,196,98,499.3
01.01.2024 15:28:58,99.41,12539,54.13,21.97,23.31,273.43,0.72,0.0,47,33,994.9
01.01.2024 15:28:59,45.68,12540,17.31,19.64,8.73,357.47,0.14,0.7,253,18,770.7
01.01.2024 15:29:00,11.46,12541,3.77,0.1,7.59,82.62,0.72,0.28,742,67,932.6
01.01.2024 15:29:01,1.35,12542,0.75,0.25,0.35,897.64,0.55,0.89,262,78,758.4
01.01.2024 15:29:02,25.29,12543,3.99,17.66,3.64,424.43,0.15,0.51,31,4,215.3
01.01.2024 15:29:03,22.6,12544,10.53,9.05,3.02,852.86,0.86,0.72,936,17,786.5
01.01.2024 15:29:04,48.21,12545,15.3,10.51,22.4,440.58,0.71,0.46,850,85,498.2
01.01.2024 15:29:05,8.04,12546,7.68,0.05,0.31,335.89,0.31,0.81,77,64,196.9
01.01.2024 15:29:06,24.46,12547,17.24,0.25,6.97,129.31,0.28,0.24,945,42,888.7
01.01.2024 15:29:07,38.98,12548,30.26,4.9,3.82,902.62,0.49,0.86,176,89,822.7
01.01.2024 15:29:08,94.99,12549,27.39,55.42,12.18,365.28,0.18,0.32,560,4,710.3
01.01.2024 15:29:09,22.78,12550,11.89,6.66,4.23,448.27,0.17,0.26,859,7,0.1
01.01.2024 15:29:10,39.45,12551,19.44,15.34,4.67,338.55,0.48,0.13,948,39,845.4
01.01.2024 15:29:11,5.14,12552,3.32,1.28,0.54,569.18,0.83,0.09,188,91,3.6
01.01.2024 15:29:12,48.78,12553,14.92,12.03,21.83,272.8,0.57,0.88,670,91,470.7
01.01.2024 15:29:13,12.86,12554,0.66,4.28,7.92,400.87,0.13,0.13,272,43,553.4
01.01.2024 15:29:14,40.55,12555,23.43,0.38,16.74,671.69,0.63,0.74,717,63,507.3
01.01.2024 15:29:15,88.5,12556,81.64,4.84,2.02,936.2,0.49,0.19,286,38,593.4
01.01.2024 15:29:16,90.93,12557,58.61,23.11,9.21,565.14,0.66,0.08,351,19,991.7
01.01.2024 15:29:17,88.87,12558,81.24,4.79,2.84,111.32,0.16,0.24,415,84,618.6
01.01.2024 15:29:18,22.51,12559,21.41,0.46,0.64,130.46,0.4,0.29,104,71,559.4
01.01.2024 15:29:19,16.55,12560,6.44,2.37,7.74,587.55,0.26,0.63,357,9,808.3
01.01.2024 15:29:20,6.45,12561,2.68,1.53,2.24,152.16,0.06,0.93,764,97,777.3
01.01.2024 15:29:21,5.59,12562,4.21,1.31,0.07,584.9,0.33,0.7,309,64,638.7
01.01.2024 15:29:22,92.75,12563,84.17,3.34,5.24,500.84,0.75,0.72,379,91,904.3
01.01.2024 15:29:23,55.97,12564,52.66,2.19,1.12,351.17,0.21,0.21,84,50,513.0
01.01.2024 15:29:24,78.79,12565,3.12,51.04,24.63,566.92,0.41,0.25,238,54,353.9
01.01.2024 15:29:25,82.98,12566,21.34,5.08,56.56,330.68,0.89,0.66,809,36,629.6
01.01.2024 15:29:26,4.21,12567,1.08,0.74,2.39,176.18,0.1,0.76,544,82,947.8
01.01.2024 15:29:27,63.01,12568,12.26,13.81,36.94,938.58,0.42,0.47,580,20,647.0
01.01.2024 15:29:28,53.43,12569,33.33,4.85,15.25,29.82,0.51,0.38,875,76,379.1
01.01.2024 15:29:29,52.12,12570,45.27,6.28,0.57,101.23,0.38,0.75,26,94,181.7
01.01.2024 15:29:30,19.69,12571,4.51,1.54,13.64,3.14,0.27,0.2,660,62,473.2
01.01.2024 15:29:31,27.84,12572,19.02,1.61,7.21,31.21,0.92,0.64,836,52,247.9
01.01.2024 15:29:32,49.25,12573,7.53,24.76,16.96,988.42,0.79,0.8,958,76,395.1
01.01.2024 15:29:33,54.74,12574,33.45,0.9,20.39,972.73,0.87,0.05,456,24,441.8
01.01.2024 15:29:34,69.28,12575,25.84,23.85,19.59,577.22,0.08,0.75,868,87,890.2
01.01.2024 15:29:35,73.62,12576,47.97,3.65,22.0,735.16,0.17,0.38,244,8,322.5
01.01.2024 15:29:36,2.25,12577,0.3,0.65,1.3,555.01,0.18,0.16,463,91,71.9
01.01.2024 15:29:37,0.28,12578,0.09,0.15,0.04,137.1,0.87,0.4,860,53,394.3
01.01.2024 15:29:38,65.62,12579,26.54,19.56,19.52,822.51,0.28,0.34,288,62,941.8
01.01.2024 15:29:39,27.12,12580,4.19,5.25,17.68,322.97,0.68,0.83,399,38,799.6
01.01.2024 15:29:40,10.84,12581,1.15,2.35,7.34,92.02,0.96,0.28,30,36,903.1
01.01.2024 15:29:41,54.57,12582,33.61,9.99,10.97,85.58,0.16,0.28,102,37,543.0
01.01.2024 15:29:42,13.55,12583,4.68,2.07,6.8,79.88,0.92,0.29,602,89,44.0
01.01.2024 15:29:43,57.28,12584,29.5,19.69,8.09,372.69,0.8,0.29,521,32,127.2
01.01.2024 15:29:44,45.33,12585,21.07,19.66,4.6,317.05,0.02,0.76,949,47,75.6
01.01.2024 15:29:45,53.17,12586,27.82,3.47,21.88,375.61,0.66,0.43,900,3,131.5
01.01.2024 15:29:46,9.44,12587,5.61,1.53,2.3,248.64,0.73,0.22,647,39,501.5
01.01.2024 15:29:47,47.58,12588,21.17,7.9,18.51,489.46,0.9,0.82,57,24,777.1
01.01.2024 15:29:48,20.94,12589,4.9,14.17,1.87,636.7,0.4,0.69,475,84,831.4
01.01.2024 15:29:49,4.92,12590,3.22,0.25,1.45,479.02,0.16,0.05,409,24,927.4
01.01.2024 15:29:50,93.79,12591,25.23,46.43,22.13,881.67,0.63,0.9,854,10,194.1
01.01.2024 15:29:51,68.07,12592,8.59,34.49,24.99,569.57,0.47,0.98,343,48,990.1
01.01.2024 15:29:52,95.01,12593,0.76,67.92,26.33,231.21,0.96,0.63,350,13,132.8
01.01.2024 15:29:53,68.11,12594,23.76,16.94,27.41,689.05,0.27,0.13,148,96,535.5
01.01.2024 15:29:54,49.24,12595,24.59,22.04,2.61,376.66,0.86,0.82,258,82,695.9
01.01.2024 15:29:55,66.16,12596,27.04,27.81,11.31,583.56,0.86,0.59,993,42,2.5
01.01.2024 15:29:56,29.03,12597,15.05,3.4,10.58,162.25,0.36,0.62,579,91,61.3
01.01.2024 15:29:57,20.07,12598,16.06,1.66,2.35,80.59,0.31,0.91,169,47,579.0
01.01.2024 15:29:58,13.91,12599,0.69,1.75,11.47,519.65,0.35,0.9,872,29,67.8
01.01.2024 15:29:59,86.34,12600,3.23,8.61,74.5,608.72,0.52,0.46,105,14,53.0
01.01.2024 15:30:00,50.98,12601,17.65,10.95,22.38,601.55,0.2,0.23,194,24,724.5
01.01.2024 15:30:01,45.98,12602,38.09,7.33,0.56,404.63,0.73,0.71,70,69,154.3
01.01.2024 15:30:02,51.36,12603,37.01,3.46,10.89,651.36,0.66,0.17,677,44,770.6
01.01.2024 15:30:03,36.86,12604,16.88,8.48,11.5,729.3,0.09,0.26,946,83,6.7
01.01.2024 15:30:04,47.1,12605,14.19,14.47,18.44,936.77,0.76,0.49,519,54,255.1
01.01.2024 15:30:05,71.16,12606,38.4,4.95,27.81,48.33,0.51,0.6,627,26,808.7
01.01.2024 15:30:06,7.44,12607,6.92,0.36,0.16,135.03,0.92,0.15,219,35,560.0
01.01.2024 15:30:07,33.42,12608,6.95,9.86,16.61,37.63,0.83,0.89,905,79,895.7
01.01.2024 15:30:08,9.23,12609,1.84,5.85,1.54,673.17,0.77,0.13,786,17,121.8
01.01.2024 15:30:09,83.76,12610,11.87,40.3,31.59,736.8,0.24,0.32,411,22,867.9
01.01.2024 15:30:10,54.01,12611,4.43,22.77,26.81,326.42,0.54,0.85,632,96,281.0
01.01.2024 15:30:11,85.6,12612,38.06,38.23,9.31,965.98,0.37,0.35,342,21,836.6
01.01.2024 15:30:12,45.88,12613,17.16,1.21,27.51,291.02,0.94,0.27,205,30,780.5
01.01.2024 15:30:13,45.12,12614,12.74,26.97,5.41,505.37,0.85,0.47,624,72,114.5
01.01.2024 15:30:14,80.6,12615,25.84,33.05,21.71,735.68,0.24,0.25,286,30,540.9
01.01.2024 15:30:15,41.07,12616,28.5,5.06,7.51,715.77,0.43,0.52,813,86,742.8
01.01.2024 15:30:16,81.94,12617,20.86,45.95,15.13,505.3,0.72,0.19,651,64,414.6
01.01.2024 15:30:17,87.43,12618,80.91,5.67,0.85,794.44,0.22,0.65,278,72,478.0
01.01.2024 15:30:18,14.01,12619,13.65,0.06,0.3,205.26,0.08,0.19,104,19,110.1
01.01.2024 15:30:19,15.64,12620,3.14,1.01,11.49,675.55,0.85,0.65,397,50,749.6
01.01.2024 15:30:20,14.54,12621,2.89,11.16,0.49,543.87,0.2,0.79,673,7,202.5
01.01.2024 15:30:21,97.98,12622,94.33,1.94,1.71,240.33,0.01,0.7,492,48,958.4
01.01.2024 15:30:22,7.52,12623,1.16,0.6,5.76,870.7,0.13,0.78,995,82,954.5
01.01.2024 15:30:23,37.55,12624,26.26,8.24,3.05,696.81,0.73,0.08,468,90,189.2
01.01.2024 15:30:24,56.5,12625,26.11,12.5,17.89,344.36,0.44,0.8,549,33,856.4
01.01.2024 15:30:25,97.79,12626,26.99,67.98,2.82,859.23,0.31,0.29,322,92,579.3
01.01.2024 15:30:26,56.04,12627,33.49,0.7,21.85,112.36,0.18,0.94,372,74,386.1
01.01.2024 15:30:27,96.12,12628,5.94,14.26,75.92,12.39,0.8,0.67,906,5,667.2
01.01.2024 15:30:28,35.92,12629,23.64,10.42,1.86,120.58,0.82,0.66,790,52,393.9
01.01.2024 15:30:29,79.15,12630,14.81,50.69,13.65,327.4,0.84,0.77,635,72,145.4
01.01.2024 15:30:30,99.36,12631,37.17,33.07,29.12,493.63,0.75,0.61,717,24,332.1
01.01.2024 15:30:31,44.25,12632,39.27,3.2,1.78,790.38,0.78,0.86,676,44,153.4
01.01.2024 15:30:32,43.36,12633,7.13,14.35,21.88,343.04,0.18,0.39,307,95,961.3
01.01.2024 15:30:33,75.69,12634,46.49,27.29,1.91,957.21,0.45,0.77,226,1,844.2
01.01.2024 15:30:34,96.38,12635,69.28,9.09,18.01,426.16,0.79,0.92,299,60,651.7
01.01.2024 15:30:35,5.53,12636,5.19,0.2,0.14,226.23,0.83,0.73,52,90,978.0
01.01.2024 15:30:36,18.5,12637,11.18,4.71,2.61,813.35,0.83,0.71,962,50,582.8
01.01.2024 15:30:37,47.96,12638,47.31,0.3,0.35,474.55,0.3,0.95,604,18,456.6
01.01.2024 15:30:38,99.6,12639,2.27,80.64,16.69,816.07,0.2,0.3,271,56,529.9
01.01.2024 15:30:39,21.14,12640,8.82,5.08,7.24,658.49,0.32,0.31,796,73,858.5
01.01.2024 15:30:40,26.18,12641,10.37,2.43,13.38,428.63,0.3,0.14,925,43,302.0
01.01.2024 15:30:41,22.42,12642,16.09,1.23,5.1,87.31,0.63,0.09,197,19,215.3
01.01.2024 15:30:42,9.05,12643,4.75,0.93,3.37,632.94,0.52,0.27,306,2,178.9
01.01.2024 15:30:43,82.59,12644,8.1,67.41,7.08,206.41,0.62,0.4,41,41,241.6
01.01.2024 15:30:44,94.54,12645,56.31,2.6,35.63,109.41,0.09,0.81,4,81,272.2
01.01.2024 15:30:45,37.44,12646,10.39,11.72,15.33,810.88,0.59,0.51,915,62,954.7
01.01.2024 15:30:46,37.34,12647,36.41,0.9,0.03,513.56,0.02,0.84,625,40,404.7
01.01.2024 15:30:47,87.62,12648,44.24,5.57,37.81,240.31,0.46,0.08,333,88,988.7
01.01.2024 15:30:48,88.35,12649,24.36,4.77,59.22,624.29,0.45,0.91,119,14,982.2
01.01.2024 15:30:49,97.61,12650,3.41,72.16,22.04,634.86,0.2,0.97,265,95,642.4
01.01.2024 15:30:50,29.2,12651,7.28,6.91,15.01,650.74,0.24,0.65,693,44,86.9
01.01.2024 15:30:51,49.0,12652,23.85,12.37,12.78,207.4,0.84,0.71,369,86,985.1
01.01.2024 15:30:52,25.62,12653,23.82,1.41,0.39,507.45,0.9,0.53,934,78,630.8
01.01.2024 15:30:53,11.59,12654,10.99,0.37,0.23,853.09,0.24,0.2,260,73,881.8
01.01.2024 15:30:54,3.8,12655,1.33,1.99,0.48,10.63,0.09,0.53,980,16,674.4
01.01.2024 15:30:55,7.3,12656,2.78,1.26,3.26,345.99,0.35,0.54,104,78,66.4
01.01.2024 15:30:56,64.77,12657,60.15,2.94,1.68,714.18,0.59,0.4,814,37,838.5
01.01.2024 15:30:57,4.24,12658,1.33,0.38,2.53,708.83,0.73,0.39,161,68,549.3
01.01.2024 15:30:58,20.87,12659,16.63,1.94,2.3,283.14,0.21,0.5,410,27,811.3
01.01.2024 15:30:59,1.46,12660,0.46,0.6,0.4,170.17,0.51,0.37,744,19,804.1
01.01.2024 15:31:00,27.62,12661,26.34,0.24,1.04,110.85,0.55,0.1,264,36,560.8
01.01.2024 15:31:01,58.8,12662,33.0,24.09,1.71,49.96,0.92,0.88,254,58,799.8
01.01.2024 15:31:02,80.65,12663,68.48,2.18,9.99,591.72,0.26,0.39,64,31,8.9
01.01.2024 15:31:03,86.21,12664,21.79,26.38,38.04,724.17,0.47,0.46,734,49,862.4
01.01.2024 15:31:04,41.77,12665,11.15,27.07,3.55,610.74,0.08,0.45,172,48,855.1
01.01.2024 15:31:05,22.55,12666,4.64,7.24,10.67,267.98,0.9,0.97,298,77,658.3
01.01.2024 15:31:06,5.43,12667,1.85,2.83,0.75,700.82,0.94,0.14,333,99,491.0
01.01.2024 15:31:07,18.47,12668,13.3,0.07,5.1,767.0,0.07,0.14,458,96,54.3
01.01.2024 15:31:08,54.98,12669,18.39,0.43,36.16,212.01,0.79,0.16,9,80,813.0
01.01.2024 15:31:09,1.02,12670,0.37,0.57,0.08,811.29,0.8,0.23,99,6,294.6
01.01.2024 15:31:10,93.49,12671,33.48,55.57,4.44,603.84,0.81,0.81,965,76,319.8
01.01.2024 15:31:11,70.46,12672,61.04,6.65,2.77,945.41,0.83,0.98,936,34,173.7
01.01.2024 15:31:12,98.79,12673,40.04,21.59,37.16,837.14,0.12,0.61,232,8,269.7
01.01.2024 15:31:13,25.94,12674,0.91,14.41,10.62,17.87,0.1,0.64,427,19,611.7
01.01.2024 15:31:14,38.82,12675,20.02,13.65,5.15,199.37,0.56,0.01,284,38,119.3
01.01.2024 15:31:15,60.4,12676,10.64,29.09,20.67,183.53,0.75,0.59,136,27,862.3
01.01.2024 15:31:16,66.31,12677,54.33,1.59,10.39,228.55,0.37,0.88,149,50,386.7
01.01.2024 15:31:17,98.65,12678,6.57,42.47,49.61,596.01,0.8,0.42,411,84,902.0
01.01.2024 15:31:18,81.92,12679,9.11,68.86,3.95,784.82,0.66,0.49,815,25,984.7
01.01.2024 15:31:19,20.82,12680,4.45,12.31,4.06,179.94,0.17,0.56,519,23,557.9
01.01.2024 15:31:20,92.36,12681,91.33,0.79,0.24,960.93,0.88,0.55,166,56,478.2
01.01.2024 15:31:21,60.02,12682,1.48,10.22,48.32,792.1,0.28,0.39,163,39,455.3
01.01.2024 15:31:22,88.72,12683,81.4,1.12,6.2,350.55,0.38,0.1,654,56,329.1
01.01.2024 15:31:23,10.97,12684,9.51,0.46,1.0,817.49,0.42,0.2,59,84,282.1
01.01.2024 15:31:24,68.15,12685,58.98,0.51,8.66,300.9,0.89,0.17,684,11,94.0
01.01.2024 15:31:25,97.32,12686,61.52,21.99,13.81,147.58,0.7,0.36,124,34,360.3
01.01.2024 15:31:26,17.42,12687,8.2,8.04,1.18,721.31,0.9,0.8,513,38,895.8
01.01.2024 15:31:27,71.96,12688,31.93,18.8,21.23,585.65,0.86,0.24,573,14,371.4
01.01.2024 15:31:28,66.21,12689,65.97,0.09,0.15,662.5,0.58,0.63,109,93,759.4
01.01.2024 15:31:29,69.72,12690,15.0,8.21,46.51,117.41,0.1,0.52,167,69,187.7
01.01.2024 15:31:30,18.69,12691,9.94,5.63,3.12,129.35,0.82,0.51,573,7,407.9
01.01.2024 15:31:31,26.35,12692,12.95,7.42,5.98,650.45,0.8,0.29,808,58,660.1
01.01.2024 15:31:32,74.75,12693,11.39,57.21,6.15,890.56,0.6,0.72,633,18,544.7
01.01.2024 15:31:33,50.54,12694,29.01,18.42,3.11,536.1,0.39,0.33,594,17,960.5
01.01.2024 15:31:34,1.84,12695,0.03,1.59,0.22,135.49,0.11,0.71,562,60,205.1
01.01.2024 15:31:35,78.92,12696,44.94,10.21,23.77,447.67,0.2,0.78,667,45,635.4
01.01.2024 15:31:36,59.29,12697,1.46,2.2,55.63,272.32,0.6,0.25,860,100,458.2
01.01.2024 15:31:37,53.58,12698,29.97,18.15,5.46,138.99,0.63,0.98,260,17,758.2
01.01.2024 15:31:38,30.55,12699,9.24,19.68,1.63,328.74,0.32,0.07,738,72,542.8
01.01.2024 15:31:39,32.67,12700,13.91,15.06,3.7,392.15,0.87,0.44,790,10,323.9
01.01.2024 15:31:40,32.63,12701,24.04,4.33,4.26,269.98,0.28,0.71,743,99,933.7
01.01.2024 15:31:41,20.52,12702,1.3,17.23,1.99,596.56,0.05,0.39,23,62,352.5
01.01.2024 15:31:42,2.93,12703,0.41,0.37,2.15,114.41,0.4,0.32,340,70,413.4
01.01.2024 15:31:43,28.45,12704,12.09,3.23,13.13,278.24,0.72,0.22,719,44,260.6
01.01.2024 15:31:44,64.48,12705,12.35,10.1,42.03,735.82,0.43,0.37,501,35,29.9
01.01.2024 15:31:45,13.04,12706,2.06,2.66,8.32,40.58,0.88,0.68,983,81,227.0
01.01.2024 15:31:46,86.21,12707,6.13,34.57,45.51,433.28,0.9,0.86,425,81,720.3
01.01.2024 15:31:47,80.37,12708,61.82,8.74,9.81,389.36,0.16,0.61,517,50,807.9
01.01.2024 15:31:48,3.25,12709,0.09,0.21,2.95,854.51,0.38,0.61,684,74,764.6
01.01.2024 15:31:49,12.02,12710,6.76,0.29,4.97,721.97,0.56,0.09,126,54,919.1
01.01.2024 15:31:50,15.21,12711,14.49,0.02,0.7,484.77,0.5,0.64,765,68,883.7
01.01.2024 15:31:51,0.07,12712,0.06,0.01,0.0,559.03,0.61,0.93,475,72,261.0
01.01.2024 15:31:52,69.43,12713,26.35,21.87,21.21,772.89,0.43,0.7,169,42,614.7
01.01.2024 15:31:53,16.69,12714,3.39,4.48,8.82,685.34,0.63,0.41,393,11,941.7
01.01.2024 15:31:54,86.3,12715,22.26,7.53,56.51,666.47,0.1,0.84,158,46,738.8
01.01.2024 15:31:55,57.32,12716,11.59,5.71,40.02,805.53,0.34,0.16,447,64,671.6
01.01.2024 15:31:56,68.01,12717,27.41,17.62,22.98,800.72,0.77,0.85,529,95,342.5
01.01.2024 15:31:57,47.25,12718,25.52,8.5,13.23,359.39,0.28,0.36,667,99,781.6
01.01.2024 15:31:58,69.01,12719,17.11,0.07,51.83,609.6,0.73,0.05,640,62,618.2
01.01.2024 15:31:59,2.08,12720,0.23,0.05,1.8,268.0,0.14,0.66,299,38,490.7
01.01.2024 15:32:00,82.46,12721,24.83,20.21,37.42,910.82,0.71,0.74,953,90,121.6
01.01.2024 15:32:01,59.64,12722,57.39,1.81,0.44,467.05,0.4,0.89,838,79,580.8
01.01.2024 15:32:02,32.07,12723,23.88,7.32,0.87,758.09,0.95,0.15,957,5,699.6
01.01.2024 15:32:03,21.12,12724,2.61,13.85,4.66,747.34,0.99,0.04,500,41,711.2
01.01.2024 15:32:04,65.72,12725,51.6,13.58,0.54,954.21,0.6,0.46,804,81,2.6
01.01.2024 15:32:05,35.45,12726,26.92,4.81,3.72,534.11,0.05,0.48,308,14,226.3
01.01.2024 15:32:06,37.56,12727,5.47,5.93,26.16,302.52,0.24,0.92,27,51,396.6
01.01.2024 15:32:07,51.2,12728,34.91,15.21,1.08,602.27,0.82,0.86,942,44,499.4
01.01.2024 15:32:08,27.52,12729,14.48,4.94,8.1,303.74,0.4,0.88,696,31,356.1
01.01.2024 15:32:09,10.05,12730,2.73,2.92,4.4,965.97,0.14,0.99,944,31,60.7
01.01.2024 15:32:10,30.04,12731,28.7,0.12,1.22,980.14,0.27,0.13,545,96,253.0
01.01.2024 15:32:11,27.99,12732,22.75,2.6,2.64,792.12,0.76,0.0,918,84,470.8
01.01.2024 15:32:12,2.48,12733,0.37,1.33,0.78,158.8,0.08,0.24,218,23,41.0
01.01.2024 15:32:13,30.38,12734,9.23,13.71,7.44,614.44,0.03,0.9,401,93,221.8
01.01.2024 15:32:14,26.52,12735,21.11,4.8,0.61,851.43,0.29,0.45,208,52,535.7
01.01.2024 15:32:15,44.24,12736,15.15,3.38,25.71,348.73,0.91,0.3,645,71,498.2
01.01.2024 15:32:16,0.45,12737,0.29,0.06,0.1,75.73,0.88,0.13,414,13,420.7
01.01.2024 15:32:17,66.83,12738,1.99,26.37,38.47,122.62,0.22,0.39,295,48,117.0
01.01.2024 15:32:18,7.58,12739,4.77,2.31,0.5,545.68,0.35,0.57,701,29,114.3
01.01.2024 15:32:19,33.87,12740,16.14,6.92,10.81,533.8,0.53,0.2,185,12,422.5
01.01.2024 15:32:20,80.82,12741,66.4,5.55,8.87,224.05,0.2,0.88,6,10,19.9
01.01.2024 15:32:21,65.92,12742,42.66,1.22,22.04,535.85,0.95,0.48,752,60,706.9
01.01.2024 15:32:22,99.47,12743,84.21,13.59,1.67,702.1,0.22,0.68,798,58,879.8
01.01.2024 15:32:23,77.03,12744,3.27,6.36,67.4,677.01,0.44,0.94,941,53,662.3
01.01.2024 15:32:24,34.93,12745,6.08,15.21,13.64,529.93,0.25,0.75,794,21,587.3
01.01.2024 15:32:25,5.47,12746,1.74,2.65,1.08,216.99,0.2,0.14,604,46,342.8
01.01.2024 15:32:26,18.2,12747,12.31,5.66,0.23,76.41,0.13,0.87,897,16,551.4
01.01.2024 15:32:27,21.07,12748,8.1,0.87,12.1,696.22,0.25,0.56,843,85,397.7
