Type,Datum,Tagesertrag,Einsparung,Netzeinspeisung,Eigenverbrauch Elektrolyseur,Eigenverbrauch Batterie,Produktionsrate,Wassernutzung,Energieverbrauch,EL-Tank,SoC,Leistung,Tankstellen-ID,Startzeit,Endzeit,Fahrzeugkennzeichen
Tankvorgang,,,,,,,,,,,,,12,2024-02-12 00:00:00,,BNI-0728
Tankvorgang,,,,,,,,,,,,,93,2024-02-12 00:00:00,,TPI-6121
Tankvorgang,,,,,,,,,,,,,34,2024-02-12 00:00:00,,EKG-2794
Tankvorgang,,,,,,,,,,,,,76,2024-02-12 00:00:00,,AYZ-7319
Tankvorgang,,,,,,,,,,,,,64,2024-04-06 13:31:35,2024-02-12 00:18:00,FJG-6446
Tankvorgang,,,,,,,,,,,,,41,2024-04-06 13:31:35,2024-02-12 00:10:00,XII-7294
Tankvorgang,,,,,,,,,,,,,5,2024-04-06 13:31:35,2024-02-12 00:18:00,WKF-3674
Tankvorgang,,,,,,,,,,,,,66,2024-04-06 13:31:35,2024-02-12 00:19:00,UKB-6303
Tankvorgang,,,,,,,,,,,,,86,2024-04-06 13:31:35,2024-02-12 00:24:00,BBP-5594
PV-Anlage,12.02.2024 01:00:00,95.44,1010,18.25,38.22,38.97,1466.2,494.99,5.2,953,30,-1840.48,,,,
Tankvorgang,,,,,,,,,,,,,45,2024-02-12 01:00:00,,CAU-9126
Tankvorgang,,,,,,,,,,,,,50,2024-02-12 01:00:00,,UZK-4253
Tankvorgang,,,,,,,,,,,,,31,2024-02-12 01:00:00,,GWK-6625
Tankvorgang,,,,,,,,,,,,,64,2024-04-06 13:31:35,2024-02-12 01:16:00,VHX-6038
Tankvorgang,,,,,,,,,,,,,47,2024-04-06 13:31:35,2024-02-12 01:14:00,INZ-0679
Tankvorgang,,,,,,,,,,,,,30,2024-04-06 13:31:35,2024-02-12 01:20:00,XZI-9753
PV-Anlage,12.02.2024 02:00:00,44.52,1011,20.89,11.98,11.65,1896.24,1772.29,24.26,494,14,1039.89,,,,
Tankvorgang,,,,,,,,,,,,,43,2024-02-12 02:00:00,,DAY-7458
Tankvorgang,,,,,,,,,,,,,38,2024-04-06 13:31:35,2024-02-12 02:14:00,ELP-1814
PV-Anlage,12.02.2024 03:00:00,27.18,1012,15.31,0.96,10.91,289.76,1706.81,38.01,290,17,1861.17,,,,
Tankvorgang,,,,,,,,,,,,,78,2024-02-12 03:00:00,,SUI-8693
Tankvorgang,,,,,,,,,,,,,23,2024-02-12 03:00:00,,JWD-1175
Tankvorgang,,,,,,,,,,,,,74,2024-04-06 13:31:35,2024-02-12 03:18:00,AUR-5818
Tankvorgang,,,,,,,,,,,,,63,2024-04-06 13:31:35,2024-02-12 03:10:00,KRK-7372
PV-Anlage,12.02.2024 04:00:00,25.95,1013,2.33,3.91,19.71,1585.41,3106.33,77.32,703,6,-1303.79,,,,
Tankvorgang,,,,,,,,,,,,,14,2024-02-12 04:00:00,,AKU-8770
Tankvorgang,,,,,,,,,,,,,16,2024-02-12 04:00:00,,CKM-4008
Tankvorgang,,,,,,,,,,,,,64,2024-02-12 04:00:00,,AHV-7963
Tankvorgang,,,,,,,,,,,,,72,2024-02-12 04:00:00,,OKK-6819
Tankvorgang,,,,,,,,,,,,,42,2024-02-12 04:00:00,,VWL-4348
Tankvorgang,,,,,,,,,,,,,86,2024-04-06 13:31:35,2024-02-12 04:17:00,KAD-5965
Tankvorgang,,,,,,,,,,,,,39,2024-04-06 13:31:35,2024-02-12 04:24:00,JLA-6283
Tankvorgang,,,,,,,,,,,,,43,2024-04-06 13:31:35,2024-02-12 04:18:00,CDR-5292
Tankvorgang,,,,,,,,,,,,,76,2024-04-06 13:31:35,2024-02-12 04:24:00,TQA-4294
Tankvorgang,,,,,,,,,,,,,81,2024-04-06 13:31:35,2024-02-12 04:13:00,OZZ-3503
PV-Anlage,12.02.2024 05:00:00,31.83,1014,15.02,2.05,14.76,208.63,431.06,74.29,279,24,-1721.25,,,,
Tankvorgang,,,,,,,,,,,,,89,2024-02-12 05:00:00,,DLP-6355
Tankvorgang,,,,,,,,,,,,,83,2024-02-12 05:00:00,,VZH-4307
Tankvorgang,,,,,,,,,,,,,78,2024-02-12 05:00:00,,QRQ-3780
Tankvorgang,,,,,,,,,,,,,40,2024-02-12 05:00:00,,DJZ-8087
Tankvorgang,,,,,,,,,,,,,13,2024-04-06 13:31:35,2024-02-12 05:25:00,BZE-7052
Tankvorgang,,,,,,,,,,,,,39,2024-04-06 13:31:35,2024-02-12 05:21:00,UHO-2869
Tankvorgang,,,,,,,,,,,,,95,2024-04-06 13:31:35,2024-02-12 05:11:00,MPA-5982
Tankvorgang,,,,,,,,,,,,,81,2024-04-06 13:31:35,2024-02-12 05:30:00,AQM-9720
PV-Anlage,12.02.2024 06:00:00,88.42,1015,19.62,18.88,49.92,24.61,1523.57,72.19,636,51,82.07,,,,
Tankvorgang,,,,,,,,,,,,,80,2024-02-12 06:00:00,,FUY-0895
Tankvorgang,,,,,,,,,,,,,71,2024-02-12 06:00:00,,EEX-0417
Tankvorgang,,,,,,,,,,,,,17,2024-02-12 06:00:00,,UAO-0647
Tankvorgang,,,,,,,,,,,,,98,2024-02-12 06:00:00,,XDN-5661
Tankvorgang,,,,,,,,,,,,,99,2024-04-06 13:31:35,2024-02-12 06:15:00,JQB-7197
Tankvorgang,,,,,,,,,,,,,99,2024-04-06 13:31:35,2024-02-12 06:22:00,GZP-7755
Tankvorgang,,,,,,,,,,,,,28,2024-04-06 13:31:35,2024-02-12 06:24:00,COF-7737
Tankvorgang,,,,,,,,,,,,,43,2024-04-06 13:31:35,2024-02-12 06:15:00,DYH-1311
PV-Anlage,12.02.2024 07:00:00,91.54,1016,7.51,30.91,53.12,1059.32,1032.26,85.35,588,76,1550.62,,,,
Tankvorgang,,,,,,,,,,,,,67,2024-02-12 07:00:00,,CPT-0052
Tankvorgang,,,,,,,,,,,,,66,2024-04-06 13:31:35,2024-02-12 07:11:00,GCO-1973
PV-Anlage,12.02.2024 08:00:00,74.68,1017,35.61,31.42,7.65,1647.64,1393.81,24.56,417,40,-1878.39,,,,
Tankvorgang,,,,,,,,,,,,,96,2024-02-12 08:00:00,,SGR-2826
Tankvorgang,,,,,,,,,,,,,79,2024-02-12 08:00:00,,RUC-8099
Tankvorgang,,,,,,,,,,,,,68,2024-02-12 08:00:00,,QDH-1998
Tankvorgang,,,,,,,,,,,,,12,2024-02-12 08:00:00,,XMR-1345
Tankvorgang,,,,,,,,,,,,,79,2024-04-06 13:31:35,2024-02-12 08:12:00,MTH-5728
Tankvorgang,,,,,,,,,,,,,18,2024-04-06 13:31:35,2024-02-12 08:26:00,ZAM-1606
Tankvorgang,,,,,,,,,,,,,72,2024-04-06 13:31:35,2024-02-12 08:27:00,CLC-2495
Tankvorgang,,,,,,,,,,,,,87,2024-04-06 13:31:35,2024-02-12 08:26:00,RDG-4182
PV-Anlage,12.02.2024 09:00:00,73.68,1018,24.23,16.93,32.52,1279.76,3436.92,30.79,334,65,-1091.99,,,,
Tankvorgang,,,,,,,,,,,,,35,2024-02-12 09:00:00,,NUV-8537
Tankvorgang,,,,,,,,,,,,,29,2024-02-12 09:00:00,,WXC-1780
Tankvorgang,,,,,,,,,,,,,87,2024-02-12 09:00:00,,CKV-5272
Tankvorgang,,,,,,,,,,,,,79,2024-02-12 09:00:00,,FPV-4896
Tankvorgang,,,,,,,,,,,,,14,2024-02-12 09:00:00,,ZRE-1622
Tankvorgang,,,,,,,,,,,,,4,2024-04-06 13:31:35,2024-02-12 09:13:00,YFW-0326
Tankvorgang,,,,,,,,,,,,,73,2024-04-06 13:31:35,2024-02-12 09:15:00,UJU-8178
Tankvorgang,,,,,,,,,,,,,10,2024-04-06 13:31:35,2024-02-12 09:16:00,NDT-8934
Tankvorgang,,,,,,,,,,,,,77,2024-04-06 13:31:35,2024-02-12 09:21:00,WUD-3928
Tankvorgang,,,,,,,,,,,,,2,2024-04-06 13:31:35,2024-02-12 09:12:00,HBY-8852
PV-Anlage,12.02.2024 10:00:00,39.76,1019,13.81,25.71,0.24,1416.84,311.44,41.65,594,94,400.46,,,,
Tankvorgang,,,,,,,,,,,,,14,2024-02-12 10:00:00,,BSW-3080
Tankvorgang,,,,,,,,,,,,,50,2024-02-12 10:00:00,,KXW-8034
Tankvorgang,,,,,,,,,,,,,70,2024-02-12 10:00:00,,VGK-1967
Tankvorgang,,,,,,,,,,,,,68,2024-04-06 13:31:35,2024-02-12 10:23:00,HKT-7740
Tankvorgang,,,,,,,,,,,,,8,2024-04-06 13:31:35,2024-02-12 10:20:00,IMH-4956
Tankvorgang,,,,,,,,,,,,,67,2024-04-06 13:31:35,2024-02-12 10:30:00,JYB-9904
PV-Anlage,12.02.2024 11:00:00,99.13,1020,68.09,3.1,27.94,1463.95,3986.04,26.37,668,75,-242.18,,,,
Tankvorgang,,,,,,,,,,,,,96,2024-02-12 11:00:00,,BTY-7768
Tankvorgang,,,,,,,,,,,,,31,2024-02-12 11:00:00,,NGU-7963
Tankvorgang,,,,,,,,,,,,,12,2024-02-12 11:00:00,,WAO-5850
Tankvorgang,,,,,,,,,,,,,27,2024-02-12 11:00:00,,VZV-9544
Tankvorgang,,,,,,,,,,,,,48,2024-04-06 13:31:35,2024-02-12 11:28:00,BUM-7086
Tankvorgang,,,,,,,,,,,,,29,2024-04-06 13:31:35,2024-02-12 11:18:00,EVS-4421
Tankvorgang,,,,,,,,,,,,,64,2024-04-06 13:31:35,2024-02-12 11:29:00,LFD-3669
Tankvorgang,,,,,,,,,,,,,56,2024-04-06 13:31:35,2024-02-12 11:12:00,NFX-1003
PV-Anlage,12.02.2024 12:00:00,66.97,1021,36.03,23.52,7.42,565.72,2761.24,71.58,892,18,1224.72,,,,
Tankvorgang,,,,,,,,,,,,,6,2024-02-12 12:00:00,,AKL-1131
Tankvorgang,,,,,,,,,,,,,73,2024-02-12 12:00:00,,LEV-1728
Tankvorgang,,,,,,,,,,,,,85,2024-02-12 12:00:00,,SPL-7482
Tankvorgang,,,,,,,,,,,,,45,2024-04-06 13:31:35,2024-02-12 12:25:00,JTZ-5784
Tankvorgang,,,,,,,,,,,,,34,2024-04-06 13:31:35,2024-02-12 12:25:00,FXM-0094
Tankvorgang,,,,,,,,,,,,,58,2024-04-06 13:31:35,2024-02-12 12:27:00,YMR-6289
PV-Anlage,12.02.2024 13:00:00,3.52,1022,3.17,0.34,0.01,677.44,2727.81,75.49,938,59,1025.88,,,,
Tankvorgang,,,,,,,,,,,,,10,2024-02-12 13:00:00,,EWT-9325
Tankvorgang,,,,,,,,,,,,,28,2024-02-12 13:00:00,,XDU-7211
Tankvorgang,,,,,,,,,,,,,12,2024-02-12 13:00:00,,REL-7463
Tankvorgang,,,,,,,,,,,,,71,2024-02-12 13:00:00,,PVF-3686
Tankvorgang,,,,,,,,,,,,,84,2024-04-06 13:31:35,2024-02-12 13:20:00,GEF-6160
Tankvorgang,,,,,,,,,,,,,3,2024-04-06 13:31:35,2024-02-12 13:24:00,ZLK-2824
Tankvorgang,,,,,,,,,,,,,100,2024-04-06 13:31:35,2024-02-12 13:30:00,BMZ-9357
Tankvorgang,,,,,,,,,,,,,92,2024-04-06 13:31:35,2024-02-12 13:26:00,LTI-6719
PV-Anlage,12.02.2024 14:00:00,84.63,1023,70.79,9.33,4.51,307.58,1524.04,85.8,410,78,-1207.87,,,,
Tankvorgang,,,,,,,,,,,,,25,2024-02-12 14:00:00,,SCZ-6154
Tankvorgang,,,,,,,,,,,,,1,2024-02-12 14:00:00,,FAD-8200
Tankvorgang,,,,,,,,,,,,,4,2024-02-12 14:00:00,,UBK-3233
Tankvorgang,,,,,,,,,,,,,99,2024-02-12 14:00:00,,VHR-9943
Tankvorgang,,,,,,,,,,,,,92,2024-04-06 13:31:35,2024-02-12 14:16:00,CWN-7064
Tankvorgang,,,,,,,,,,,,,35,2024-04-06 13:31:35,2024-02-12 14:21:00,LVU-1775
Tankvorgang,,,,,,,,,,,,,86,2024-04-06 13:31:35,2024-02-12 14:20:00,ZFD-4237
Tankvorgang,,,,,,,,,,,,,15,2024-04-06 13:31:35,2024-02-12 14:28:00,KHQ-3342
PV-Anlage,12.02.2024 15:00:00,27.6,1024,22.31,1.88,3.41,1710.23,3742.73,2.8,601,52,76.14,,,,
PV-Anlage,12.02.2024 16:00:00,44.75,1025,38.75,4.42,1.58,418.61,2694.57,6.12,388,33,-1484.33,,,,
PV-Anlage,12.02.2024 17:00:00,20.25,1026,2.22,0.31,17.72,1345.35,2204.26,41.46,907,33,-865.79,,,,
Tankvorgang,,,,,,,,,,,,,23,2024-02-12 17:00:00,,DLH-8238
Tankvorgang,,,,,,,,,,,,,62,2024-02-12 17:00:00,,PSF-9613
Tankvorgang,,,,,,,,,,,,,22,2024-02-12 17:00:00,,KHC-0897
Tankvorgang,,,,,,,,,,,,,6,2024-04-06 13:31:35,2024-02-12 17:16:00,PNQ-1966
Tankvorgang,,,,,,,,,,,,,21,2024-04-06 13:31:35,2024-02-12 17:18:00,AFG-5251
Tankvorgang,,,,,,,,,,,,,42,2024-04-06 13:31:35,2024-02-12 17:19:00,SFR-1221
PV-Anlage,12.02.2024 18:00:00,20.59,1027,3.49,2.59,14.51,1877.56,3807.26,23.45,975,4,757.12,,,,
Tankvorgang,,,,,,,,,,,,,15,2024-02-12 18:00:00,,LQS-5662
Tankvorgang,,,,,,,,,,,,,90,2024-02-12 18:00:00,,OPN-8570
Tankvorgang,,,,,,,,,,,,,78,2024-02-12 18:00:00,,EZI-5839
Tankvorgang,,,,,,,,,,,,,98,2024-02-12 18:00:00,,FMJ-5069
Tankvorgang,,,,,,,,,,,,,6,2024-02-12 18:00:00,,MKM-8644
Tankvorgang,,,,,,,,,,,,,51,2024-04-06 13:31:35,2024-02-12 18:13:00,XUQ-3077
Tankvorgang,,,,,,,,,,,,,29,2024-04-06 13:31:35,2024-02-12 18:13:00,MYF-1741
Tankvorgang,,,,,,,,,,,,,40,2024-04-06 13:31:35,2024-02-12 18:20:00,SAD-0866
Tankvorgang,,,,,,,,,,,,,69,2024-04-06 13:31:35,2024-02-12 18:16:00,WCD-6178
Tankvorgang,,,,,,,,,,,,,62,2024-04-06 13:31:35,2024-02-12 18:20:00,FQF-2886
PV-Anlage,12.02.2024 19:00:00,80.84,1028,33.01,20.19,27.64,1258.35,2624.27,51.6,688,79,-1027.21,,,,
Tankvorgang,,,,,,,,,,,,,35,2024-02-12 19:00:00,,ROH-9620
Tankvorgang,,,,,,,,,,,,,21,2024-02-12 19:00:00,,EKA-3853
Tankvorgang,,,,,,,,,,,,,91,2024-04-06 13:31:35,2024-02-12 19:23:00,VSV-3446
Tankvorgang,,,,,,,,,,,,,24,2024-04-06 13:31:35,2024-02-12 19:29:00,XVL-7902
PV-Anlage,12.02.2024 20:00:00,97.36,1029,45.12,10.57,41.67,155.2,2404.01,96.37,661,49,1529.8,,,,
Tankvorgang,,,,,,,,,,,,,60,2024-02-12 20:00:00,,BDT-2004
Tankvorgang,,,,,,,,,,,,,72,2024-02-12 20:00:00,,OMQ-2975
Tankvorgang,,,,,,,,,,,,,34,2024-02-12 20:00:00,,FGU-2227
Tankvorgang,,,,,,,,,,,,,24,2024-02-12 20:00:00,,SPC-4073
Tankvorgang,,,,,,,,,,,,,1,2024-04-06 13:31:35,2024-02-12 20:21:00,YIK-6163
Tankvorgang,,,,,,,,,,,,,39,2024-04-06 13:31:35,2024-02-12 20:10:00,CVH-5223
Tankvorgang,,,,,,,,,,,,,24,2024-04-06 13:31:35,2024-02-12 20:16:00,QBR-2817
Tankvorgang,,,,,,,,,,,,,4,2024-04-06 13:31:35,2024-02-12 20:14:00,TPK-4981
PV-Anlage,12.02.2024 21:00:00,97.51,1030,29.09,49.87,18.55,310.03,1468.44,68.17,873,76,-1257.71,,,,
Tankvorgang,,,,,,,,,,,,,9,2024-02-12 21:00:00,,AJF-3149
Tankvorgang,,,,,,,,,,,,,65,2024-04-06 13:31:35,2024-02-12 21:19:00,EKL-3835
PV-Anlage,12.02.2024 22:00:00,11.77,1031,8.08,0.58,3.11,779.69,2640.86,67.73,415,82,-1120.67,,,,
Tankvorgang,,,,,,,,,,,,,89,2024-02-12 22:00:00,,OZC-7920
Tankvorgang,,,,,,,,,,,,,71,2024-02-12 22:00:00,,JIM-6254
Tankvorgang,,,,,,,,,,,,,52,2024-02-12 22:00:00,,KSG-5122
Tankvorgang,,,,,,,,,,,,,31,2024-02-12 22:00:00,,CHI-2359
Tankvorgang,,,,,,,,,,,,,51,2024-04-06 13:31:35,2024-02-12 22:13:00,TOX-4253
Tankvorgang,,,,,,,,,,,,,40,2024-04-06 13:31:35,2024-02-12 22:10:00,LZK-3457
Tankvorgang,,,,,,,,,,,,,91,2024-04-06 13:31:35,2024-02-12 22:27:00,CHO-2460
Tankvorgang,,,,,,,,,,,,,88,2024-04-06 13:31:35,2024-02-12 22:26:00,UJI-3331
PV-Anlage,12.02.2024 23:00:00,15.24,1032,2.93,0.88,11.43,661.47,1286.32,1.28,893,7,271.3,,,,
Tankvorgang,,,,,,,,,,,,,62,2024-02-12 23:00:00,,DGX-3798
Tankvorgang,,,,,,,,,,,,,7,2024-02-12 23:00:00,,WJD-4465
Tankvorgang,,,,,,,,,,,,,12,2024-04-06 13:31:35,2024-02-12 23:19:00,OTV-4914
Tankvorgang,,,,,,,,,,,,,18,2024-04-06 13:31:35,2024-02-12 23:21:00,CDO-6934
PV-Anlage,13.02.2024 00:00:00,24.32,1033,1.03,15.63,7.66,338.19,3502.02,35.44,932,63,-1945.29,,,,
Tankvorgang,,,,,,,,,,,,,59,2024-02-13 00:00:00,,BPY-8536
Tankvorgang,,,,,,,,,,,,,62,2024-02-13 00:00:00,,APR-9834
Tankvorgang,,,,,,,,,,,,,97,2024-04-06 13:31:35,2024-02-13 00:30:00,VIA-2512
Tankvorgang,,,,,,,,,,,,,42,2024-04-06 13:31:35,2024-02-13 00:20:00,HOA-0684
PV-Anlage,13.02.2024 01:00:00,68.59,1034,35.79,3.58,29.22,1668.46,953.55,28.09,119,41,173.12,,,,
Tankvorgang,,,,,,,,,,,,,47,2024-02-13 01:00:00,,GQV-3560
Tankvorgang,,,,,,,,,,,,,57,2024-04-06 13:31:35,2024-02-13 01:12:00,GTQ-4937
PV-Anlage,13.02.2024 02:00:00,71.01,1035,60.56,8.43,2.02,1112.01,421.3,40.43,956,68,-42.09,,,,
Tankvorgang,,,,,,,,,,,,,29,2024-02-13 02:00:00,,VAN-6918
Tankvorgang,,,,,,,,,,,,,46,2024-04-06 13:31:35,2024-02-13 02:25:00,SWJ-8868
PV-Anlage,13.02.2024 03:00:00,40.98,1036,34.19,3.73,3.06,1854.35,1032.04,30.7,805,95,663.28,,,,
Tankvorgang,,,,,,,,,,,,,32,2024-02-13 03:00:00,,RWG-5949
Tankvorgang,,,,,,,,,,,,,51,2024-02-13 03:00:00,,KVR-1592
Tankvorgang,,,,,,,,,,,,,11,2024-02-13 03:00:00,,AZG-3425
Tankvorgang,,,,,,,,,,,,,100,2024-02-13 03:00:00,,GTV-1024
Tankvorgang,,,,,,,,,,,,,57,2024-02-13 03:00:00,,NVT-1635
Tankvorgang,,,,,,,,,,,,,13,2024-04-06 13:31:35,2024-02-13 03:10:00,AST-8795
Tankvorgang,,,,,,,,,,,,,56,2024-04-06 13:31:35,2024-02-13 03:27:00,RYB-4594
Tankvorgang,,,,,,,,,,,,,57,2024-04-06 13:31:35,2024-02-13 03:15:00,TME-1752
Tankvorgang,,,,,,,,,,,,,19,2024-04-06 13:31:35,2024-02-13 03:20:00,QQI-6604
Tankvorgang,,,,,,,,,,,,,75,2024-04-06 13:31:35,2024-02-13 03:30:00,CPT-5948
PV-Anlage,13.02.2024 04:00:00,55.74,1037,40.64,8.26,6.84,191.44,523.61,98.01,512,48,-427.85,,,,
Tankvorgang,,,,,,,,,,,,,43,2024-02-13 04:00:00,,MKT-5273
Tankvorgang,,,,,,,,,,,,,38,2024-02-13 04:00:00,,EFC-7165
Tankvorgang,,,,,,,,,,,,,62,2024-02-13 04:00:00,,KXG-0035
Tankvorgang,,,,,,,,,,,,,62,2024-04-06 13:31:35,2024-02-13 04:20:00,MXF-9297
Tankvorgang,,,,,,,,,,,,,77,2024-04-06 13:31:35,2024-02-13 04:22:00,BRA-1760
Tankvorgang,,,,,,,,,,,,,100,2024-04-06 13:31:35,2024-02-13 04:11:00,ELK-2261
PV-Anlage,13.02.2024 05:00:00,72.45,1038,7.6,30.98,33.87,1023.13,3677.55,9.29,664,100,-1836.64,,,,
PV-Anlage,13.02.2024 06:00:00,4.86,1039,4.78,0.01,0.07,897.43,2570.73,95.54,298,93,1983.34,,,,
Tankvorgang,,,,,,,,,,,,,88,2024-02-13 06:00:00,,SGR-5752
Tankvorgang,,,,,,,,,,,,,4,2024-02-13 06:00:00,,MXB-1499
Tankvorgang,,,,,,,,,,,,,34,2024-02-13 06:00:00,,RWE-5510
Tankvorgang,,,,,,,,,,,,,80,2024-02-13 06:00:00,,AMK-3925
Tankvorgang,,,,,,,,,,,,,36,2024-02-13 06:00:00,,MSI-5694
Tankvorgang,,,,,,,,,,,,,47,2024-04-06 13:31:35,2024-02-13 06:20:00,KCQ-5205
Tankvorgang,,,,,,,,,,,,,26,2024-04-06 13:31:35,2024-02-13 06:19:00,HLK-2598
Tankvorgang,,,,,,,,,,,,,76,2024-04-06 13:31:35,2024-02-13 06:16:00,EZQ-9519
Tankvorgang,,,,,,,,,,,,,93,2024-04-06 13:31:35,2024-02-13 06:28:00,EVC-0507
Tankvorgang,,,,,,,,,,,,,69,2024-04-06 13:31:35,2024-02-13 06:16:00,ZTG-7639
PV-Anlage,13.02.2024 07:00:00,25.85,1040,11.59,3.7,10.56,1202.08,1469.84,51.16,686,40,-1131.67,,,,
Tankvorgang,,,,,,,,,,,,,41,2024-02-13 07:00:00,,QTQ-3276
Tankvorgang,,,,,,,,,,,,,64,2024-02-13 07:00:00,,QZG-4370
Tankvorgang,,,,,,,,,,,,,26,2024-02-13 07:00:00,,GFZ-2335
Tankvorgang,,,,,,,,,,,,,66,2024-02-13 07:00:00,,UAI-5376
Tankvorgang,,,,,,,,,,,,,28,2024-02-13 07:00:00,,MNW-8007
Tankvorgang,,,,,,,,,,,,,24,2024-04-06 13:31:35,2024-02-13 07:14:00,AQU-7014
Tankvorgang,,,,,,,,,,,,,45,2024-04-06 13:31:35,2024-02-13 07:16:00,BKK-5893
Tankvorgang,,,,,,,,,,,,,47,2024-04-06 13:31:35,2024-02-13 07:10:00,ZHR-0041
Tankvorgang,,,,,,,,,,,,,68,2024-04-06 13:31:35,2024-02-13 07:16:00,VLJ-1972
Tankvorgang,,,,,,,,,,,,,43,2024-04-06 13:31:35,2024-02-13 07:20:00,SWJ-5517
PV-Anlage,13.02.2024 08:00:00,98.8,1041,75.62,15.47,7.71,1750.85,3558.21,30.51,420,87,-674.55,,,,
Tankvorgang,,,,,,,,,,,,,16,2024-02-13 08:00:00,,IIO-5858
Tankvorgang,,,,,,,,,,,,,15,2024-02-13 08:00:00,,EPR-3767
Tankvorgang,,,,,,,,,,,,,94,2024-04-06 13:31:35,2024-02-13 08:25:00,JST-9110
Tankvorgang,,,,,,,,,,,,,24,2024-04-06 13:31:35,2024-02-13 08:12:00,YPW-7923
PV-Anlage,13.02.2024 09:00:00,89.88,1042,48.25,29.89,11.74,1509.24,1258.02,5.14,77,9,-1944.71,,,,
Tankvorgang,,,,,,,,,,,,,22,2024-02-13 09:00:00,,PBO-6533
Tankvorgang,,,,,,,,,,,,,49,2024-02-13 09:00:00,,FPM-8001
Tankvorgang,,,,,,,,,,,,,98,2024-02-13 09:00:00,,MGR-7173
Tankvorgang,,,,,,,,,,,,,21,2024-02-13 09:00:00,,RUY-6733
Tankvorgang,,,,,,,,,,,,,53,2024-02-13 09:00:00,,DUB-8333
Tankvorgang,,,,,,,,,,,,,17,2024-04-06 13:31:35,2024-02-13 09:23:00,JUJ-0695
Tankvorgang,,,,,,,,,,,,,2,2024-04-06 13:31:35,2024-02-13 09:18:00,JDG-7047
Tankvorgang,,,,,,,,,,,,,74,2024-04-06 13:31:35,2024-02-13 09:18:00,DHZ-7363
Tankvorgang,,,,,,,,,,,,,24,2024-04-06 13:31:35,2024-02-13 09:14:00,APB-2751
Tankvorgang,,,,,,,,,,,,,1,2024-04-06 13:31:35,2024-02-13 09:28:00,IOV-0805
PV-Anlage,13.02.2024 10:00:00,89.78,1043,60.15,12.77,16.86,730.88,2404.7,68.64,685,99,468.98,,,,
Tankvorgang,,,,,,,,,,,,,93,2024-02-13 10:00:00,,FRI-2401
Tankvorgang,,,,,,,,,,,,,92,2024-02-13 10:00:00,,VGB-3855
Tankvorgang,,,,,,,,,,,,,89,2024-04-06 13:31:35,2024-02-13 10:16:00,VDD-7260
Tankvorgang,,,,,,,,,,,,,45,2024-04-06 13:31:35,2024-02-13 10:12:00,VPQ-2804
PV-Anlage,13.02.2024 11:00:00,76.36,1044,7.48,33.84,35.04,64.58,1835.97,40.37,460,2,876.41,,,,
PV-Anlage,13.02.2024 12:00:00,81.72,1045,54.38,26.75,0.59,1517.02,290.4,79.15,100,7,-893.53,,,,
Tankvorgang,,,,,,,,,,,,,24,2024-02-13 12:00:00,,JFW-4681
Tankvorgang,,,,,,,,,,,,,94,2024-04-06 13:31:35,2024-02-13 12:23:00,KLR-6329
PV-Anlage,13.02.2024 13:00:00,84.27,1046,46.38,26.8,11.09,1180.55,3148.94,51.15,676,69,1463.63,,,,
PV-Anlage,13.02.2024 14:00:00,75.28,1047,9.53,51.67,14.08,768.1,1134.15,5.44,385,20,378.95,,,,
Tankvorgang,,,,,,,,,,,,,46,2024-02-13 14:00:00,,HHV-4408
Tankvorgang,,,,,,,,,,,,,52,2024-04-06 13:31:35,2024-02-13 14:24:00,HXY-8345
PV-Anlage,13.02.2024 15:00:00,79.53,1048,44.3,34.8,0.43,1269.82,1133.91,89.79,359,7,-657.19,,,,
Tankvorgang,,,,,,,,,,,,,66,2024-02-13 15:00:00,,IOW-5155
Tankvorgang,,,,,,,,,,,,,37,2024-02-13 15:00:00,,UHR-1083
Tankvorgang,,,,,,,,,,,,,96,2024-02-13 15:00:00,,XQE-4998
Tankvorgang,,,,,,,,,,,,,45,2024-02-13 15:00:00,,WAG-4408
Tankvorgang,,,,,,,,,,,,,51,2024-02-13 15:00:00,,WTT-6143
Tankvorgang,,,,,,,,,,,,,14,2024-04-06 13:31:35,2024-02-13 15:13:00,TBX-2247
Tankvorgang,,,,,,,,,,,,,36,2024-04-06 13:31:35,2024-02-13 15:20:00,STQ-9149
Tankvorgang,,,,,,,,,,,,,54,2024-04-06 13:31:35,2024-02-13 15:23:00,BKC-9163
Tankvorgang,,,,,,,,,,,,,12,2024-04-06 13:31:35,2024-02-13 15:21:00,XBD-5426
Tankvorgang,,,,,,,,,,,,,5,2024-04-06 13:31:35,2024-02-13 15:11:00,VAD-8742
PV-Anlage,13.02.2024 16:00:00,17.73,1049,8.54,1.53,7.66,1016.31,3310.47,2.42,975,7,373.57,,,,
PV-Anlage,13.02.2024 17:00:00,70.84,1050,38.01,32.32,0.51,1117.21,3291.96,66.9,794,84,-34.28,,,,
Tankvorgang,,,,,,,,,,,,,89,2024-02-13 17:00:00,,CMV-0311
Tankvorgang,,,,,,,,,,,,,85,2024-02-13 17:00:00,,PDC-5793
Tankvorgang,,,,,,,,,,,,,78,2024-02-13 17:00:00,,LKO-0255
Tankvorgang,,,,,,,,,,,,,30,2024-02-13 17:00:00,,JPC-9071
Tankvorgang,,,,,,,,,,,,,49,2024-04-06 13:31:35,2024-02-13 17:22:00,DFM-7004
